row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,xai_test_index,xai_shared_sample_id,model_row_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,1,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,gross_profit_margin <= -0.82,-0.013423670045141594,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,2,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,free_cashflow_ps <= -0.34,-0.008759333544039882,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,3,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,-0.39 < debt_equity_ratio <= 0.04,-0.00605252909027923,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,4,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,current_ratio > 0.38,-0.005978028623862851,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,5,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,0.03 < net_profit_margin <= 0.43,-0.004500430765887271,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,6,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,-0.06 < pretax_profit_margin <= 0.40,0.004302532510250451,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,7,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,-0.09 < ebit_margin <= 0.34,0.003652388272747994,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,8,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,asset_turnover > 0.62,0.003588276198893538,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,9,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,roe > 0.26,-0.0022167386438200405,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,test_000772,518,10,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,0.9592596206203567,0,Distressed,0.006567791385949072,0.009869182243385595,-0.63 < operating_cashflow_ps <= 0.09,0.0014058113425568157,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04788039208376767,0.8496807893209518,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518.html,/kaggle/working/credit_rating_artifacts/dmf_lstm_tlstm_gat/dmf_dcs_lstm_tlstm_gat_financial_lime_test_idx_518_all_classes_plot.png
